0.000999717,0.000295205,0.0205899,5,4.47E+08,,9.00E-03,,5.81E-03,4.13E-03,4.18E-02
0.00105201,0.000332332,0.0209657,5,4.56E+08,,9.00E-03,,6.82E-03,4.05E-03,4.31E-02
0.00111342,0.0003688,0.0213538,5,4.65E+08,,1.00E-03,,8.59E-03,3.93E-03,4.39E-02
0.00112201,0.00037273,0.0213977,5,4.66E+08,,5.00E-03,,-4.45E-03,3.84E-03,4.44E-02
0.00109977,0.000391933,0.0216195,5,4.71E+08,,1.30E-02,,-3.05E-02,3.61E-03,4.58E-02
0.000703722,0.000438829,0.0222143,5,4.84E+08,,1.00E-03,,-1.14E-02,3.49E-03,4.68E-02
0.000692365,0.000442316,0.0222611,5,4.85E+08,,1.90E-02,,-7.58E-03,3.19E-03,4.81E-02
0.000548298,0.000502927,0.0231756,5,5.04E+08,,1.00E-03,,-5.73E-02,2.82E-03,4.94E-02
0.000491047,0.000505744,0.023225,5,5.05E+08,,1.10E-02,,-7.29E-02,2.74E-03,5.03E-02
-0.000310679,0.000535886,0.0237782,5,5.16E+08,,8.00E-03,,-4.93E-02,2.81E-03,5.16E-02
-0.000704963,0.000558361,0.0241911,5,5.24E+08,,1.00E-03,,-1.65E-02,2.85E-03,5.22E-02
-0.000721471,0.00056121,0.0242433,5,5.25E+08,,1.40E-02,,-7.22E-02,2.85E-03,5.32E-02
-0.00173163,0.000601155,0.024988,5,5.39E+08,,4.00E-03,,-8.96E-02,2.99E-03,5.45E-02
-0.00209003,0.000613111,0.0252061,5,5.43E+08,,1.00E-03,,-8.95E-02,3.06E-03,5.49E-02
-0.00217953,0.000616167,0.025261,5,5.44E+08,,2.70E-02,,-4.15E-02,2.99E-03,5.72E-02
-0.00329903,0.00069694,0.0268053,5,5.71E+08,,1.00E-03,,-3.42E-03,2.19E-03,5.96E-02
-0.00330245,0.00069913,0.0268649,5,5.72E+08,,1.80E-02,,-1.06E-02,9.28E-04,6.12E-02
-0.00349257,0.000715842,0.027967,5,5.90E+08,,1.00E-03,,-2.12E-02,-5.21E-04,6.27E-02
-0.00351378,0.000715321,0.0280297,5,5.91E+08,,3.00E-03,,-2.89E-02,-8.37E-04,6.29E-02
-0.00360056,0.00071281,0.0282184,5,5.94E+08,,1.50E-02,,-2.00E-02,-2.23E-03,6.40E-02
-0.00389983,0.000679337,0.0291789,5,6.09E+08,,1.00E-03,,-1.22E-02,-3.45E-03,6.51E-02
-0.00391205,0.000675888,0.029244,5,6.10E+08,,9.00E-03,,2.07E-02,-4.24E-03,6.57E-02
-0.00372557,0.000637714,0.0298357,5,6.19E+08,,9.00E-03,,8.04E-02,-5.85E-03,6.74E-02
-0.0030023,0.00058508,0.0304421,5,6.28E+08,,1.00E-03,,1.15E-01,-6.92E-03,6.86E-02
-0.00288693,0.00057816,0.0305107,5,6.29E+08,,1.00E-02,,9.35E-02,-8.25E-03,6.99E-02
-0.00195174,0.000495706,0.0312099,5,6.39E+08,,8.00E-03,,1.13E-01,-1.04E-02,7.23E-02
-0.00104384,0.000412313,0.0317882,5,6.47E+08,,1.00E-03,,1.07E-01,-1.15E-02,7.36E-02
-0.000936469,0.000400813,0.0318618,5,6.48E+08,,1.30E-02,,1.05E-01,-1.30E-02,7.55E-02
0.000425034,0.000231686,0.0328429,5,6.61E+08,,7.00E-03,,6.78E-02,-1.48E-02,7.82E-02
0.000899622,0.000128434,0.0333904,5,6.68E+08,,1.00E-03,,7.78E-02,-1.52E-02,7.93E-02
0.000977438,0.000113212,0.0334697,5,6.69E+08,,8.00E-03,,7.69E-02,-1.56E-02,8.05E-02
0.00159233,-1.16E-05,0.0341133,5,6.77E+08,,1.00E-02,,3.75E-02,-1.59E-02,8.29E-02
0.00196728,-0.000170916,0.0349418,5,6.87E+08,,1.00E-03,,-2.08E-02,-1.58E-02,8.43E-02
0.00194651,-0.000186715,0.0350261,5,6.88E+08,,1.80E-02,,-3.26E-02,-1.44E-02,8.65E-02
0.00135948,-0.000445989,0.0365829,5,7.06E+08,,1.00E-03,,-2.62E-02,-1.24E-02,8.85E-02
0.00133328,-0.000458406,0.0366714,5,7.07E+08,,1.30E-02,,-1.18E-02,-1.06E-02,8.98E-02
0.00118052,-0.000596124,0.0378391,5,7.20E+08,,5.00E-03,,-4.33E-02,-8.20E-03,9.16E-02
0.000963788,-0.000637126,0.038297,5,7.25E+08,,1.00E-03,,-6.81E-02,-7.37E-03,9.22E-02
0.000895707,-0.000644499,0.0383892,5,7.26E+08,,8.00E-03,,-6.47E-02,-6.08E-03,9.32E-02
0.000377927,-0.000693118,0.0391345,5,7.34E+08,,1.30E-02,,-4.16E-02,-3.16E-03,9.54E-02
-0.000162546,-0.000734244,0.0403744,5,7.47E+08,,1.00E-03,,-3.42E-02,-1.38E-03,9.68E-02
-0.000196761,-0.000735623,0.0404712,5,7.48E+08,,7.00E-03,,-5.69E-03,-5.05E-04,9.75E-02
-0.000236564,-0.000739158,0.0411538,5,7.55E+08,,1.10E-02,,2.49E-02,1.08E-03,9.93E-02
3.72E-05,-0.000727294,0.0422457,5,7.66E+08,,1.00E-03,,8.87E-02,1.79E-03,1.00E-01
0.000125847,-0.0007255,0.0423461,5,7.67E+08,,2.00E-02,,6.90E-02,1.93E-03,1.02E-01
0.0015055,-0.000686802,0.0443881,5,7.87E+08,,1.00E-03,,4.54E-02,1.70E-03,1.03E-01
0.00155093,-0.000685106,0.0444916,5,7.88E+08,,1.10E-02,,4.14E-02,1.48E-03,1.04E-01
0.00200634,-0.000668865,0.0456383,5,7.99E+08,,8.00E-03,,5.20E-02,1.20E-03,1.06E-01
0.00242253,-0.000659249,0.0464824,5,8.07E+08,,1.00E-03,,4.54E-02,1.10E-03,1.06E-01
0.00246794,-0.000658151,0.0465885,5,8.08E+08,,1.80E-02,,4.63E-02,1.02E-03,1.07E-01
0.00330096,-0.000639799,0.0485229,5,8.26E+08,,1.00E-03,,1.52E-02,1.09E-03,1.09E-01
0.00331612,-0.000638714,0.0486318,5,8.27E+08,,1.80E-02,,-3.00E-02,1.77E-03,1.10E-01
0.00277644,-0.00060689,0.0506195,5,8.45E+08,,1.00E-03,,-4.44E-02,2.95E-03,1.12E-01
0.00273202,-0.000603937,0.0507316,5,8.46E+08,,9.00E-03,,-5.86E-02,3.83E-03,1.13E-01
0.0022048,-0.000569442,0.0517488,5,8.55E+08,,9.00E-03,,-7.76E-02,5.63E-03,1.15E-01
0.00150609,-0.000518808,0.0527811,5,8.64E+08,,1.00E-03,,-4.64E-02,6.67E-03,1.16E-01
0.0014597,-0.000512134,0.0528967,5,8.65E+08,,1.80E-02,,-6.63E-02,8.48E-03,1.17E-01
0.000265429,-0.000359519,0.0550062,5,8.83E+08,,1.00E-03,,-2.79E-02,1.01E-02,1.19E-01
0.000237561,-0.000349373,0.0551252,5,8.84E+08,,1.80E-02,,6.07E-04,1.10E-02,1.21E-01
0.000248495,-0.000151376,0.0572942,5,9.02E+08,,1.00E-03,,4.55E-03,1.13E-02,1.22E-01
0.00025304,-0.000140067,0.0574162,5,9.03E+08,,1.80E-02,,-2.63E-02,1.09E-02,1.23E-01
-0.000220954,5.68E-05,0.0596381,5,9.21E+08,,1.00E-03,,-7.77E-02,1.04E-02,1.25E-01
-0.000298671,6.72E-05,0.0597628,5,9.22E+08,,1.00E-03,,-7.78E-02,1.04E-02,1.25E-01
-0.000376463,7.76E-05,0.0598876,5,9.23E+08,,1.80E-02,,-6.56E-02,9.90E-03,1.26E-01
-0.0015581,0.000255854,0.0621516,5,9.41E+08,,1.00E-03,,-7.44E-02,9.43E-03,1.27E-01
-0.00163249,0.000265286,0.0622782,5,9.42E+08,,1.00E-03,,-7.14E-02,9.39E-03,1.27E-01
-0.00170393,0.000274672,0.0624049,5,9.43E+08,,6.00E-03,,-1.10E-01,9.25E-03,1.27E-01
-0.00236604,0.000330144,0.0631664,5,9.49E+08,,1.20E-02,,-5.84E-02,8.94E-03,1.28E-01
-0.00306743,0.000437465,0.0646975,5,9.61E+08,,1.00E-03,,-3.80E-02,8.58E-03,1.28E-01
-0.0031054,0.00044605,0.0648256,5,9.62E+08,,1.20E-02,,-1.61E-02,7.93E-03,1.29E-01
-0.00329887,0.000541217,0.0663698,5,9.74E+08,,6.00E-03,,-1.61E-02,6.66E-03,1.30E-01
-0.00339557,0.000581185,0.0671472,5,9.80E+08,,1.00E-03,,-1.02E-02,6.06E-03,1.30E-01
-0.00340573,0.000587245,0.0672771,5,9.81E+08,,1.10E-02,,1.30E-02,4.84E-03,1.31E-01
-0.00326247,0.000640479,0.0687129,5,9.92E+08,,8.00E-03,,2.72E-02,2.68E-03,1.31E-01
-0.00304449,0.000661883,0.0697648,6,0,,1.00E-03,,3.67E-02,1.56E-03,1.32E-01
-0.00300781,0.000663441,0.0698968,6,1.00E+06,,1.90E-02,,9.62E-03,-9.31E-04,1.33E-01
-0.00282499,0.000645753,0.0724234,6,2.00E+07,,1.00E-03,,2.10E-02,-3.21E-03,1.34E-01
-0.00280401,0.000642545,0.0725573,6,2.10E+07,,2.00E-02,,9.63E-03,-5.21E-03,1.35E-01
-0.00261147,0.000538337,0.0752578,6,4.10E+07,,1.00E-03,,2.86E-02,-6.95E-03,1.36E-01
-0.00258286,0.000531388,0.0753939,6,4.20E+07,,1.80E-02,,-2.45E-02,-8.09E-03,1.37E-01
-0.00302408,0.000385794,0.0778564,6,6.00E+07,,1.00E-03,,-2.03E-02,-8.84E-03,1.37E-01
-0.00304436,0.000376958,0.0779936,6,6.10E+07,,8.00E-03,,-3.69E-02,-9.03E-03,1.37E-01
-0.00333931,0.000304712,0.0790935,6,6.90E+07,,1.00E-02,,-1.06E-01,-9.09E-03,1.37E-01
-0.00439719,0.000213837,0.080468,6,7.90E+07,,1.00E-03,,-1.25E-01,-8.87E-03,1.37E-01
-0.0045218,0.00020497,0.0806052,6,8.00E+07,,1.20E-02,,-8.58E-02,-8.39E-03,1.37E-01
-0.00555156,0.000104313,0.0822477,6,9.20E+07,,7.00E-03,,-6.32E-02,-7.80E-03,1.37E-01
-0.00599419,4.97E-05,0.0832074,6,9.90E+07,,1.00E-03,,-8.86E-02,-7.62E-03,1.37E-01
-0.00608275,4.21E-05,0.0833446,6,1.00E+08,,1.90E-02,,-9.95E-02,-7.16E-03,1.37E-01
-0.00797387,-9.39E-05,0.0859458,6,1.19E+08,,1.00E-03,,-7.68E-02,-6.88E-03,1.37E-01
-0.00805064,-0.000100757,0.0860825,6,1.20E+08,,1.00E-02,,-4.83E-02,-7.02E-03,1.37E-01
-0.0085336,-0.000170979,0.0874509,6,1.30E+08,,8.00E-03,,-7.94E-03,-7.79E-03,1.38E-01
-0.00859713,-0.000233287,0.0885539,6,1.38E+08,,2.00E-03,,-2.34E-02,-8.49E-03,1.39E-01
-0.00864388,-0.000250264,0.088831,6,1.40E+08,,8.00E-03,,7.50E-06,-9.34E-03,1.39E-01
-0.00864382,-0.000324969,0.0899438,6,1.48E+08,,1.10E-02,,9.69E-03,-1.13E-02,1.40E-01
-0.00853719,-0.000448913,0.0914868,6,1.59E+08,,1.00E-03,,1.72E-02,-1.26E-02,1.41E-01
-0.00851995,-0.000461502,0.0916276,6,1.60E+08,,1.90E-02,,2.46E-02,-1.49E-02,1.42E-01
-0.00805286,-0.000744486,0.0943188,6,1.79E+08,,1.00E-03,,4.88E-02,-1.72E-02,1.43E-01
-0.00800402,-0.000761711,0.0944617,6,1.80E+08,,2.00E-02,,4.49E-02,-1.96E-02,1.44E-01
-0.00710503,-0.00115291,0.0973486,6,2.00E+08,,1.00E-03,,6.34E-02,-2.17E-02,1.46E-01
-0.00704163,-0.00117459,0.0974946,6,2.01E+08,,1.90E-02,,5.86E-02,-2.33E-02,1.48E-01
-0.00592896,-0.00161767,0.100305,6,2.20E+08,,1.00E-03,,5.63E-02,-2.46E-02,1.49E-01
-0.00587262,-0.00164228,0.100454,6,2.21E+08,,1.80E-02,,6.39E-02,-2.53E-02,1.51E-01
-0.00472274,-0.00209723,0.103171,6,2.39E+08,,1.00E-03,,6.83E-02,-2.57E-02,1.53E-01
-0.00465443,-0.00212291,0.103324,6,2.40E+08,,1.00E-02,,9.00E-02,-2.57E-02,1.54E-01
-0.00375395,-0.0023801,0.104863,6,2.50E+08,,8.00E-03,,8.06E-02,-2.56E-02,1.56E-01
-0.00310877,-0.00258487,0.10611,6,2.58E+08,,1.00E-03,,1.16E-01,-2.54E-02,1.57E-01
-0.00299239,-0.00261026,0.106267,6,2.59E+08,,6.00E-03,,1.13E-01,-2.52E-02,1.58E-01
-0.00231519,-0.00276148,0.107214,6,2.65E+08,,1.40E-02,,8.54E-02,-2.43E-02,1.60E-01
-0.00111936,-0.00310198,0.109454,6,2.79E+08,,1.80E-02,,6.16E-02,-2.19E-02,1.63E-01
-1.00E-05,-0.00349591,0.112382,6,2.97E+08,,1.00E-03,,2.32E-02,-1.99E-02,1.64E-01
1.31E-05,-0.00351584,0.112546,6,2.98E+08,,2.00E-02,,4.24E-02,-1.71E-02,1.65E-01
0.000861087,-0.00385847,0.11584,6,3.18E+08,,1.00E-03,,5.35E-02,-1.40E-02,1.66E-01
0.000914606,-0.00387252,0.116006,6,3.19E+08,,1.50E-02,,5.66E-02,-1.15E-02,1.66E-01
0.00176429,-0.00404568,0.1185,6,3.34E+08,,3.00E-03,,6.41E-02,-8.70E-03,1.67E-01
0.00195653,-0.00407179,0.119001,6,3.37E+08,,1.00E-03,,7.21E-02,-8.08E-03,1.67E-01
0.00202863,-0.00407987,0.119168,6,3.38E+08,,2.00E-02,,6.67E-02,-4.90E-03,1.68E-01
0.00336352,-0.00417783,0.122534,6,3.58E+08,,1.00E-03,,6.71E-02,-1.86E-03,1.70E-01
0.00343065,-0.00417969,0.122704,6,3.59E+08,,8.00E-03,,7.08E-02,-6.53E-04,1.70E-01
0.00399698,-0.00418491,0.124061,6,3.67E+08,,1.00E-02,,7.77E-02,1.64E-03,1.70E-01
0.0047737,-0.00416855,0.125765,6,3.77E+08,,1.00E-03,,6.85E-02,2.98E-03,1.71E-01
0.00484221,-0.00416557,0.125936,6,3.78E+08,,9.00E-03,,7.16E-02,4.18E-03,1.71E-01
0.00548663,-0.00412798,0.127477,6,3.87E+08,,9.00E-03,,9.55E-02,6.33E-03,1.72E-01
0.00634635,-0.00407098,0.129023,6,3.96E+08,,1.00E-03,,1.49E-01,7.49E-03,1.73E-01
0.0064957,-0.00406349,0.129196,6,3.97E+08,,1.90E-02,,9.14E-02,9.69E-03,1.73E-01
0.00823281,-0.00387946,0.132483,6,4.16E+08,,1.00E-03,,7.20E-02,1.20E-02,1.74E-01
0.00830478,-0.00386751,0.132657,6,4.17E+08,,1.20E-02,,7.25E-02,1.35E-02,1.74E-01
0.00917532,-0.00370565,0.134746,6,4.29E+08,,7.00E-03,,6.15E-02,1.58E-02,1.75E-01
0.00960591,-0.00359517,0.13597,6,4.36E+08,,1.00E-03,,5.29E-02,1.68E-02,1.75E-01
0.00965878,-0.00357839,0.136145,6,4.37E+08,,1.10E-02,,4.77E-02,1.83E-02,1.75E-01
0.0101839,-0.00337684,0.138073,6,4.48E+08,,8.00E-03,,7.40E-02,2.08E-02,1.76E-01
0.0107762,-0.00321062,0.139478,6,4.56E+08,,1.00E-03,,1.16E-01,2.19E-02,1.76E-01
0.0108924,-0.00318873,0.139654,6,4.57E+08,,1.30E-02,,9.09E-02,2.34E-02,1.75E-01
0.0120739,-0.00288399,0.141932,6,4.70E+08,,6.00E-03,,4.31E-02,2.55E-02,1.75E-01
0.0123326,-0.00273093,0.142981,6,4.76E+08,,1.00E-03,,4.04E-02,2.63E-02,1.75E-01
0.012373,-0.00270462,0.143156,6,4.77E+08,,1.90E-02,,1.21E-02,2.87E-02,1.75E-01
0.0126035,-0.00215882,0.14648,6,4.96E+08,,1.00E-03,,-2.70E-02,3.13E-02,1.76E-01
0.0125765,-0.00212754,0.146656,6,4.97E+08,,1.80E-02,,-3.24E-02,3.40E-02,1.76E-01
0.0119936,-0.00151641,0.14983,6,5.15E+08,,1.00E-03,,-3.61E-02,3.66E-02,1.77E-01
0.0119575,-0.00147985,0.150007,6,5.16E+08,,5.00E-03,,-2.76E-02,3.73E-02,1.77E-01
0.0118196,-0.00129326,0.150894,6,5.21E+08,,1.50E-02,,-8.46E-02,3.98E-02,1.79E-01
0.0105504,-0.000696985,0.153579,6,5.36E+08,,1.00E-03,,-8.23E-02,4.17E-02,1.81E-01
0.0104681,-0.000655298,0.15376,6,5.37E+08,,1.90E-02,,-8.47E-02,4.35E-02,1.83E-01
0.00885936,0.000170388,0.157237,6,5.56E+08,,1.00E-03,,-1.02E-01,4.48E-02,1.85E-01
0.00875777,0.000215196,0.157422,6,5.57E+08,,1.80E-02,,-1.24E-01,4.55E-02,1.88E-01
0.0065208,0.00103375,0.16081,6,5.75E+08,,1.00E-03,,-1.04E-01,4.59E-02,1.91E-01
0.00641695,0.00107961,0.161001,6,5.76E+08,,1.90E-02,,-9.03E-02,4.52E-02,1.94E-01
0.00470185,0.00193873,0.164679,6,5.95E+08,,3.00E-03,,-6.44E-02,4.36E-02,1.96E-01
0.00450861,0.00206953,0.165267,6,5.98E+08,,2.00E-02,,-4.07E-02,4.01E-02,1.98E-01
0.0036946,0.00287136,0.169221,6,6.18E+08,,1.00E-03,,-6.34E-02,3.61E-02,1.99E-01
0.00363117,0.00290743,0.16942,6,6.19E+08,,2.10E-02,,-6.80E-02,3.13E-02,2.00E-01
0.00220228,0.0035638,0.173622,6,6.40E+08,,1.80E-02,,-7.70E-02,2.31E-02,2.02E-01
0.000816534,0.00397874,0.177255,6,6.58E+08,,1.00E-03,,-6.01E-02,1.91E-02,2.02E-01
0.000756393,0.00399787,0.177457,6,6.59E+08,,3.00E-03,,-7.98E-02,1.83E-02,2.02E-01
0.000516962,0.00405275,0.178064,6,6.62E+08,,1.50E-02,,-7.21E-02,1.44E-02,2.03E-01
-0.000565085,0.00426932,0.181103,6,6.77E+08,,1.00E-03,,-1.43E-02,1.10E-02,2.02E-01
-0.000579423,0.00428032,0.181305,6,6.78E+08,,1.90E-02,,5.35E-03,6.32E-03,2.03E-01
-0.000477828,0.00440038,0.185156,6,6.97E+08,,1.00E-03,,3.31E-02,1.38E-03,2.03E-01
-0.000444695,0.00440176,0.185359,6,6.98E+08,,4.00E-03,,4.57E-02,8.50E-05,2.03E-01
-0.000261928,0.0044021,0.18617,6,7.02E+08,,1.60E-02,,3.50E-02,-5.05E-03,2.03E-01
0.000297948,0.00432123,0.18942,6,7.18E+08,,1.00E-03,,5.39E-02,-9.27E-03,2.03E-01
0.000351877,0.00431196,0.189623,6,7.19E+08,,1.00E-02,,2.42E-02,-1.18E-02,2.04E-01
0.000593763,0.0041939,0.191659,6,7.29E+08,,9.00E-03,,3.93E-02,-1.58E-02,2.04E-01
0.000947307,0.00405181,0.193496,6,7.38E+08,,1.00E-03,,4.00E-02,-1.77E-02,2.04E-01
0.000987284,0.00403411,0.1937,6,7.39E+08,,1.80E-02,,3.04E-02,-2.08E-02,2.05E-01
0.00153484,0.00365961,0.197391,6,7.57E+08,,1.00E-03,,1.93E-02,-2.34E-02,2.05E-01
0.00155409,0.00363622,0.197596,6,7.58E+08,,1.80E-02,,-3.82E-03,-2.49E-02,2.06E-01
0.00148525,0.00318794,0.201305,6,7.76E+08,,1.00E-03,,3.79E-02,-2.60E-02,2.06E-01
0.0015232,0.00316197,0.201511,6,7.77E+08,,1.00E-03,,4.87E-02,-2.61E-02,2.07E-01
0.00157186,0.00313592,0.201718,6,7.78E+08,,1.00E-03,,3.83E-02,-2.61E-02,2.06E-01
0.00161017,0.00310978,0.201924,6,7.79E+08,,3.00E-03,,1.97E-02,-2.63E-02,2.06E-01
0.00166937,0.0030309,0.202543,6,7.82E+08,,1.50E-02,,1.90E-02,-2.68E-02,2.07E-01
0.00195462,0.00262945,0.205644,6,7.97E+08,,1.00E-03,,2.97E-03,-2.70E-02,2.06E-01
0.00195759,0.0026025,0.20585,6,7.98E+08,,1.50E-02,,-1.29E-02,-2.67E-02,2.07E-01
0.0017639,0.0022021,0.208952,6,8.13E+08,,4.00E-03,,-1.88E-02,-2.61E-02,2.07E-01
0.00168888,0.00209788,0.209779,6,8.17E+08,,1.00E-03,,-3.84E-02,-2.58E-02,2.07E-01
0.00165045,0.00207207,0.209986,6,8.18E+08,,1.70E-02,,-1.48E-02,-2.48E-02,2.07E-01
0.00139901,0.00165113,0.213501,6,8.35E+08,,5.00E-03,,9.39E-03,-2.34E-02,2.07E-01
0.00144594,0.00153426,0.214535,6,8.40E+08,,1.00E-03,,3.10E-02,-2.30E-02,2.07E-01
0.0014769,0.00151125,0.214742,6,8.41E+08,,1.10E-02,,3.09E-02,-2.24E-02,2.07E-01
0.00181722,0.001265,0.217018,6,8.52E+08,,7.00E-03,,1.85E-02,-2.15E-02,2.07E-01
0.00194648,0.00111438,0.218466,6,8.59E+08,,1.00E-03,,1.87E-02,-2.11E-02,2.07E-01
0.00196514,0.00109325,0.218673,6,8.60E+08,,1.90E-02,,1.36E-02,-2.02E-02,2.07E-01
0.00222392,0.00070972,0.222601,6,8.79E+08,,1.00E-03,,-3.78E-02,-1.91E-02,2.07E-01
0.00218616,0.000690637,0.222808,6,8.80E+08,,1.10E-02,,-4.11E-02,-1.81E-02,2.07E-01
0.00173358,0.000491356,0.22508,6,8.91E+08,,7.00E-03,,-3.08E-02,-1.65E-02,2.06E-01
0.00151773,0.000376056,0.226524,6,8.98E+08,,1.00E-03,,-3.83E-02,-1.57E-02,2.06E-01
0.00147944,0.000360361,0.22673,6,8.99E+08,,1.90E-02,,-7.71E-02,-1.35E-02,2.06E-01
1.49E-05,0.000102962,0.230643,6,9.18E+08,,1.00E-03,,-7.90E-02,-1.12E-02,2.06E-01
-6.42E-05,9.17E-05,0.230849,6,9.19E+08,,1.90E-02,,-9.77E-02,-8.86E-03,2.06E-01
-0.00192082,-7.66E-05,0.234754,6,9.38E+08,,1.00E-03,,-1.12E-01,-6.62E-03,2.05E-01
-0.00203283,-8.32E-05,0.234959,6,9.39E+08,,8.00E-03,,-1.35E-01,-5.70E-03,2.05E-01
-0.00311542,-0.000128818,0.236601,6,9.47E+08,,1.00E-02,,-1.08E-01,-4.08E-03,2.05E-01
-0.00419483,-0.00016959,0.238649,6,9.57E+08,,1.00E-03,,-7.35E-02,-3.33E-03,2.05E-01
